ratio,lambda1,lambda2,lambda3,svm_acc_te,dr_acc_vtr,dr_acc_te,acc_trtr,acc_vtr,acc_te
0.01,1000,10,1,82.715,68.367,76.064,0.79231,0.68367,0.76718
0.01,1000,10,10,82.715,68.367,76.064,0.82308,0.69388,0.78817
0.01,1000,10,100,82.715,68.367,76.064,0.78974,0.68367,0.76064
0.01,1000,10,1000,82.715,68.367,76.064,0.78974,0.68367,0.76064
0.01,1000,100,0.1,82.715,68.367,76.064,0.83333,0.7551,0.82012
0.01,1000,100,1,82.715,68.367,76.064,0.81026,0.71429,0.7933
0.01,1000,100,10,82.715,68.367,76.064,0.78974,0.68367,0.76904
0.01,1000,100,100,82.715,68.367,76.064,0.80513,0.68367,0.782
0.01,1000,100,1000,82.715,68.367,76.064,0.78718,0.69388,0.76598
0.01,1000,1000,0.1,82.715,68.367,76.064,0.82821,0.68367,0.81913
0.01,1000,1000,1,82.715,68.367,76.064,0.83846,0.72449,0.82099
0.01,1000,1000,10,82.715,68.367,76.064,0.80256,0.70408,0.78649
0.01,1000,1000,100,82.715,68.367,76.064,0.78718,0.68367,0.75888
0.01,1000,1000,1000,82.715,68.367,76.064,0.76154,0.70408,0.76085
